"Lang","To","From","ToExposed","PairDirFound","Token","IndexExists","HasRelated","RelatedCount","HasExplainer","HasTitle","HasH1"
"ko","ogg","txz","True","True","to","True","False","0","False","True","True"
"ko","ogg","wav","True","True","to","True","False","0","False","True","True"
"ko","ogg","webm","True","True","to","True","False","0","False","True","True"
"ko","ogg","webp","True","True","to","True","False","0","False","True","True"
"ko","ogg","xlsx","True","True","to","True","False","0","False","True","True"
"ko","ogg","zip","True","True","to","True","False","0","False","True","True"
"ko","opus","7z","True","True","to","True","False","0","False","True","True"
"ko","opus","aac","True","True","to","True","False","0","False","True","True"
"ko","opus","aiff","True","True","to","True","False","0","False","True","True"
"ko","opus","bmp","True","True","to","True","False","0","False","True","True"
"ko","opus","csv","True","True","to","True","False","0","False","True","True"
"ko","opus","docx","True","True","to","True","False","0","False","True","True"
"ko","opus","flac","True","True","to","True","False","0","False","True","True"
"ko","opus","gif","True","True","to","True","False","0","False","True","True"
"ko","opus","html","True","True","to","True","False","0","False","True","True"
"ko","opus","jpeg","True","True","to","True","False","0","False","True","True"
"ko","opus","jpg","True","True","to","True","False","0","False","True","True"
"ko","opus","json","True","True","to","True","False","0","False","True","True"
"ko","opus","jsonl","True","True","to","True","False","0","False","True","True"
"ko","opus","m4a","True","True","to","True","False","0","False","True","True"
"ko","opus","m4v","True","True","to","True","False","0","False","True","True"
"ko","opus","md","True","True","to","True","False","0","False","True","True"
"ko","opus","mkv","True","True","to","True","False","0","False","True","True"
"ko","opus","mov","True","True","to","True","False","0","False","True","True"
"ko","opus","mp3","True","True","to","True","False","0","False","True","True"
"ko","opus","mp4","True","True","to","True","False","0","False","True","True"
"ko","opus","ogg","True","True","to","True","False","0","False","True","True"
"ko","opus","pdf","True","True","to","True","False","0","False","True","True"
"ko","opus","png","True","True","to","True","False","0","False","True","True"
"ko","opus","pptx","True","True","to","True","False","0","False","True","True"
"ko","opus","rar","True","True","to","True","False","0","False","True","True"
"ko","opus","rtf","True","True","to","True","False","0","False","True","True"
"ko","opus","svg","True","True","to","True","False","0","False","True","True"
"ko","opus","tar","True","True","to","True","False","0","False","True","True"
"ko","opus","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","opus","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","opus","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","opus","tbz","True","True","to","True","False","0","False","True","True"
"ko","opus","tgz","True","True","to","True","False","0","False","True","True"
"ko","opus","tiff","True","True","to","True","False","0","False","True","True"
"ko","opus","tsv","True","True","to","True","False","0","False","True","True"
"ko","opus","txt","True","True","to","True","False","0","False","True","True"
"ko","opus","txz","True","True","to","True","False","0","False","True","True"
"ko","opus","wav","True","True","to","True","False","0","False","True","True"
"ko","opus","webm","True","True","to","True","False","0","False","True","True"
"ko","opus","webp","True","True","to","True","False","0","False","True","True"
"ko","opus","xlsx","True","True","to","True","False","0","False","True","True"
"ko","opus","zip","True","True","to","True","False","0","False","True","True"
"ko","pdf","7z","True","True","to","True","False","0","False","True","True"
"ko","pdf","aac","True","True","to","True","False","0","False","True","True"
"ko","pdf","aiff","True","True","to","True","False","0","False","True","True"
"ko","pdf","bmp","True","True","to","True","False","0","False","True","True"
"ko","pdf","csv","True","True","to","True","False","0","False","True","True"
"ko","pdf","docx","True","True","to","True","False","0","False","True","True"
"ko","pdf","flac","True","True","to","True","False","0","False","True","True"
"ko","pdf","gif","True","True","to","True","False","0","False","True","True"
"ko","pdf","html","True","True","to","True","False","0","False","True","True"
"ko","pdf","jpeg","True","True","to","True","False","0","False","True","True"
"ko","pdf","jpg","True","True","to","True","False","0","False","True","True"
"ko","pdf","json","True","True","to","True","False","0","False","True","True"
"ko","pdf","jsonl","True","True","to","True","False","0","False","True","True"
"ko","pdf","m4a","True","True","to","True","False","0","False","True","True"
"ko","pdf","m4v","True","True","to","True","False","0","False","True","True"
"ko","pdf","md","True","True","to","True","False","0","False","True","True"
"ko","pdf","mkv","True","True","to","True","False","0","False","True","True"
"ko","pdf","mov","True","True","to","True","False","0","False","True","True"
"ko","pdf","mp3","True","True","to","True","False","0","False","True","True"
"ko","pdf","mp4","True","True","to","True","False","0","False","True","True"
"ko","pdf","ogg","True","True","to","True","False","0","False","True","True"
"ko","pdf","opus","True","True","to","True","False","0","False","True","True"
"ko","pdf","png","True","True","to","True","False","0","False","True","True"
"ko","pdf","pptx","True","True","to","True","False","0","False","True","True"
"ko","pdf","rar","True","True","to","True","False","0","False","True","True"
"ko","pdf","rtf","True","True","to","True","False","0","False","True","True"
"ko","pdf","svg","True","True","to","True","False","0","False","True","True"
"ko","pdf","tar","True","True","to","True","False","0","False","True","True"
"ko","pdf","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","pdf","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","pdf","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","pdf","tbz","True","True","to","True","False","0","False","True","True"
"ko","pdf","tgz","True","True","to","True","False","0","False","True","True"
"ko","pdf","tiff","True","True","to","True","False","0","False","True","True"
"ko","pdf","tsv","True","True","to","True","False","0","False","True","True"
"ko","pdf","txt","True","True","to","True","False","0","False","True","True"
"ko","pdf","txz","True","True","to","True","False","0","False","True","True"
"ko","pdf","wav","True","True","to","True","False","0","False","True","True"
"ko","pdf","webm","True","True","to","True","False","0","False","True","True"
"ko","pdf","webp","True","True","to","True","False","0","False","True","True"
"ko","pdf","xlsx","True","True","to","True","False","0","False","True","True"
"ko","pdf","zip","True","True","to","True","False","0","False","True","True"
"ko","png","7z","True","True","to","True","False","0","False","True","True"
"ko","png","aac","True","True","to","True","False","0","False","True","True"
"ko","png","aiff","True","True","to","True","False","0","False","True","True"
"ko","png","bmp","True","True","to","True","False","0","False","True","True"
"ko","png","csv","True","True","to","True","False","0","False","True","True"
"ko","png","docx","True","True","to","True","False","0","False","True","True"
"ko","png","flac","True","True","to","True","False","0","False","True","True"
"ko","png","gif","True","True","to","True","False","0","False","True","True"
"ko","png","html","True","True","to","True","False","0","False","True","True"
"ko","png","jpeg","True","True","to","True","False","0","False","True","True"
"ko","png","jpg","True","True","to","True","False","0","False","True","True"
"ko","png","json","True","True","to","True","False","0","False","True","True"
"ko","png","jsonl","True","True","to","True","False","0","False","True","True"
"ko","png","m4a","True","True","to","True","False","0","False","True","True"
"ko","png","m4v","True","True","to","True","False","0","False","True","True"
"ko","png","md","True","True","to","True","False","0","False","True","True"
"ko","png","mkv","True","True","to","True","False","0","False","True","True"
"ko","png","mov","True","True","to","True","False","0","False","True","True"
"ko","png","mp3","True","True","to","True","False","0","False","True","True"
"ko","png","mp4","True","True","to","True","False","0","False","True","True"
"ko","png","ogg","True","True","to","True","False","0","False","True","True"
"ko","png","opus","True","True","to","True","False","0","False","True","True"
"ko","png","pdf","True","True","to","True","False","0","False","True","True"
"ko","png","pptx","True","True","to","True","False","0","False","True","True"
"ko","png","rar","True","True","to","True","False","0","False","True","True"
"ko","png","rtf","True","True","to","True","False","0","False","True","True"
"ko","png","svg","True","True","to","True","False","0","False","True","True"
"ko","png","tar","True","True","to","True","False","0","False","True","True"
"ko","png","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","png","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","png","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","png","tbz","True","True","to","True","False","0","False","True","True"
"ko","png","tgz","True","True","to","True","False","0","False","True","True"
"ko","png","tiff","True","True","to","True","False","0","False","True","True"
"ko","png","tsv","True","True","to","True","False","0","False","True","True"
"ko","png","txt","True","True","to","True","False","0","False","True","True"
"ko","png","txz","True","True","to","True","False","0","False","True","True"
"ko","png","wav","True","True","to","True","False","0","False","True","True"
"ko","png","webm","True","True","to","True","False","0","False","True","True"
"ko","png","webp","True","True","to","True","False","0","False","True","True"
"ko","png","xlsx","True","True","to","True","False","0","False","True","True"
"ko","png","zip","True","True","to","True","False","0","False","True","True"
"ko","pptx","7z","True","True","to","True","False","0","False","True","True"
"ko","pptx","aac","True","True","to","True","False","0","False","True","True"
"ko","pptx","aiff","True","True","to","True","False","0","False","True","True"
"ko","pptx","bmp","True","True","to","True","False","0","False","True","True"
"ko","pptx","csv","True","True","to","True","False","0","False","True","True"
"ko","pptx","docx","True","True","to","True","False","0","False","True","True"
"ko","pptx","flac","True","True","to","True","False","0","False","True","True"
"ko","pptx","gif","True","True","to","True","False","0","False","True","True"
"ko","pptx","html","True","True","to","True","False","0","False","True","True"
"ko","pptx","jpeg","True","True","to","True","False","0","False","True","True"
"ko","pptx","jpg","True","True","to","True","False","0","False","True","True"
"ko","pptx","json","True","True","to","True","False","0","False","True","True"
"ko","pptx","jsonl","True","True","to","True","False","0","False","True","True"
"ko","pptx","m4a","True","True","to","True","False","0","False","True","True"
"ko","pptx","m4v","True","True","to","True","False","0","False","True","True"
"ko","pptx","md","True","True","to","True","False","0","False","True","True"
"ko","pptx","mkv","True","True","to","True","False","0","False","True","True"
"ko","pptx","mov","True","True","to","True","False","0","False","True","True"
"ko","pptx","mp3","True","True","to","True","False","0","False","True","True"
"ko","pptx","mp4","True","True","to","True","False","0","False","True","True"
"ko","pptx","ogg","True","True","to","True","False","0","False","True","True"
"ko","pptx","opus","True","True","to","True","False","0","False","True","True"
"ko","pptx","pdf","True","True","to","True","False","0","False","True","True"
"ko","pptx","png","True","True","to","True","False","0","False","True","True"
"ko","pptx","rar","True","True","to","True","False","0","False","True","True"
"ko","pptx","rtf","True","True","to","True","False","0","False","True","True"
"ko","pptx","svg","True","True","to","True","False","0","False","True","True"
"ko","pptx","tar","True","True","to","True","False","0","False","True","True"
"ko","pptx","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","pptx","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","pptx","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","pptx","tbz","True","True","to","True","False","0","False","True","True"
"ko","pptx","tgz","True","True","to","True","False","0","False","True","True"
"ko","pptx","tiff","True","True","to","True","False","0","False","True","True"
"ko","pptx","tsv","True","True","to","True","False","0","False","True","True"
"ko","pptx","txt","True","True","to","True","False","0","False","True","True"
"ko","pptx","txz","True","True","to","True","False","0","False","True","True"
"ko","pptx","wav","True","True","to","True","False","0","False","True","True"
"ko","pptx","webm","True","True","to","True","False","0","False","True","True"
"ko","pptx","webp","True","True","to","True","False","0","False","True","True"
"ko","pptx","xlsx","True","True","to","True","False","0","False","True","True"
"ko","pptx","zip","True","True","to","True","False","0","False","True","True"
"ko","rar","7z","True","True","to","True","False","0","False","True","True"
"ko","rar","aac","True","True","to","True","False","0","False","True","True"
"ko","rar","aiff","True","True","to","True","False","0","False","True","True"
"ko","rar","bmp","True","True","to","True","False","0","False","True","True"
"ko","rar","csv","True","True","to","True","False","0","False","True","True"
"ko","rar","docx","True","True","to","True","False","0","False","True","True"
"ko","rar","flac","True","True","to","True","False","0","False","True","True"
"ko","rar","gif","True","True","to","True","False","0","False","True","True"
"ko","rar","html","True","True","to","True","False","0","False","True","True"
"ko","rar","jpeg","True","True","to","True","False","0","False","True","True"
"ko","rar","jpg","True","True","to","True","False","0","False","True","True"
"ko","rar","json","True","True","to","True","False","0","False","True","True"
"ko","rar","jsonl","True","True","to","True","False","0","False","True","True"
"ko","rar","m4a","True","True","to","True","False","0","False","True","True"
"ko","rar","m4v","True","True","to","True","False","0","False","True","True"
"ko","rar","md","True","True","to","True","False","0","False","True","True"
"ko","rar","mkv","True","True","to","True","False","0","False","True","True"
"ko","rar","mov","True","True","to","True","False","0","False","True","True"
"ko","rar","mp3","True","True","to","True","False","0","False","True","True"
"ko","rar","mp4","True","True","to","True","False","0","False","True","True"
"ko","rar","ogg","True","True","to","True","False","0","False","True","True"
"ko","rar","opus","True","True","to","True","False","0","False","True","True"
"ko","rar","pdf","True","True","to","True","False","0","False","True","True"
"ko","rar","png","True","True","to","True","False","0","False","True","True"
"ko","rar","pptx","True","True","to","True","False","0","False","True","True"
"ko","rar","rtf","True","True","to","True","False","0","False","True","True"
"ko","rar","svg","True","True","to","True","False","0","False","True","True"
"ko","rar","tar","True","True","to","True","False","0","False","True","True"
"ko","rar","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","rar","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","rar","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","rar","tbz","True","True","to","True","False","0","False","True","True"
"ko","rar","tgz","True","True","to","True","False","0","False","True","True"
"ko","rar","tiff","True","True","to","True","False","0","False","True","True"
"ko","rar","tsv","True","True","to","True","False","0","False","True","True"
"ko","rar","txt","True","True","to","True","False","0","False","True","True"
"ko","rar","txz","True","True","to","True","False","0","False","True","True"
"ko","rar","wav","True","True","to","True","False","0","False","True","True"
"ko","rar","webm","True","True","to","True","False","0","False","True","True"
"ko","rar","webp","True","True","to","True","False","0","False","True","True"
"ko","rar","xlsx","True","True","to","True","False","0","False","True","True"
"ko","rar","zip","True","True","to","True","False","0","False","True","True"
"ko","rtf","7z","True","True","to","True","False","0","False","True","True"
"ko","rtf","aac","True","True","to","True","False","0","False","True","True"
"ko","rtf","aiff","True","True","to","True","False","0","False","True","True"
"ko","rtf","bmp","True","True","to","True","False","0","False","True","True"
"ko","rtf","csv","True","True","to","True","False","0","False","True","True"
"ko","rtf","docx","True","True","to","True","False","0","False","True","True"
"ko","rtf","flac","True","True","to","True","False","0","False","True","True"
"ko","rtf","gif","True","True","to","True","False","0","False","True","True"
"ko","rtf","html","True","True","to","True","False","0","False","True","True"
"ko","rtf","jpeg","True","True","to","True","False","0","False","True","True"
"ko","rtf","jpg","True","True","to","True","False","0","False","True","True"
"ko","rtf","json","True","True","to","True","False","0","False","True","True"
"ko","rtf","jsonl","True","True","to","True","False","0","False","True","True"
"ko","rtf","m4a","True","True","to","True","False","0","False","True","True"
"ko","rtf","m4v","True","True","to","True","False","0","False","True","True"
"ko","rtf","md","True","True","to","True","False","0","False","True","True"
"ko","rtf","mkv","True","True","to","True","False","0","False","True","True"
"ko","rtf","mov","True","True","to","True","False","0","False","True","True"
"ko","rtf","mp3","True","True","to","True","False","0","False","True","True"
"ko","rtf","mp4","True","True","to","True","False","0","False","True","True"
"ko","rtf","ogg","True","True","to","True","False","0","False","True","True"
"ko","rtf","opus","True","True","to","True","False","0","False","True","True"
"ko","rtf","pdf","True","True","to","True","False","0","False","True","True"
"ko","rtf","png","True","True","to","True","False","0","False","True","True"
"ko","rtf","pptx","True","True","to","True","False","0","False","True","True"
"ko","rtf","rar","True","True","to","True","False","0","False","True","True"
"ko","rtf","svg","True","True","to","True","False","0","False","True","True"
"ko","rtf","tar","True","True","to","True","False","0","False","True","True"
"ko","rtf","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","rtf","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","rtf","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","rtf","tbz","True","True","to","True","False","0","False","True","True"
"ko","rtf","tgz","True","True","to","True","False","0","False","True","True"
"ko","rtf","tiff","True","True","to","True","False","0","False","True","True"
"ko","rtf","tsv","True","True","to","True","False","0","False","True","True"
"ko","rtf","txt","True","True","to","True","False","0","False","True","True"
"ko","rtf","txz","True","True","to","True","False","0","False","True","True"
"ko","rtf","wav","True","True","to","True","False","0","False","True","True"
"ko","rtf","webm","True","True","to","True","False","0","False","True","True"
"ko","rtf","webp","True","True","to","True","False","0","False","True","True"
"ko","rtf","xlsx","True","True","to","True","False","0","False","True","True"
"ko","rtf","zip","True","True","to","True","False","0","False","True","True"
"ko","svg","7z","True","True","to","True","False","0","False","True","True"
"ko","svg","aac","True","True","to","True","False","0","False","True","True"
"ko","svg","aiff","True","True","to","True","False","0","False","True","True"
"ko","svg","bmp","True","True","to","True","False","0","False","True","True"
"ko","svg","csv","True","True","to","True","False","0","False","True","True"
"ko","svg","docx","True","True","to","True","False","0","False","True","True"
"ko","svg","flac","True","True","to","True","False","0","False","True","True"
"ko","svg","gif","True","True","to","True","False","0","False","True","True"
"ko","svg","html","True","True","to","True","False","0","False","True","True"
"ko","svg","jpeg","True","True","to","True","False","0","False","True","True"
"ko","svg","jpg","True","True","to","True","False","0","False","True","True"
"ko","svg","json","True","True","to","True","False","0","False","True","True"
"ko","svg","jsonl","True","True","to","True","False","0","False","True","True"
"ko","svg","m4a","True","True","to","True","False","0","False","True","True"
"ko","svg","m4v","True","True","to","True","False","0","False","True","True"
"ko","svg","md","True","True","to","True","False","0","False","True","True"
"ko","svg","mkv","True","True","to","True","False","0","False","True","True"
"ko","svg","mov","True","True","to","True","False","0","False","True","True"
"ko","svg","mp3","True","True","to","True","False","0","False","True","True"
"ko","svg","mp4","True","True","to","True","False","0","False","True","True"
"ko","svg","ogg","True","True","to","True","False","0","False","True","True"
"ko","svg","opus","True","True","to","True","False","0","False","True","True"
"ko","svg","pdf","True","True","to","True","False","0","False","True","True"
"ko","svg","png","True","True","to","True","False","0","False","True","True"
"ko","svg","pptx","True","True","to","True","False","0","False","True","True"
"ko","svg","rar","True","True","to","True","False","0","False","True","True"
"ko","svg","rtf","True","True","to","True","False","0","False","True","True"
"ko","svg","tar","True","True","to","True","False","0","False","True","True"
"ko","svg","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","svg","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","svg","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","svg","tbz","True","True","to","True","False","0","False","True","True"
"ko","svg","tgz","True","True","to","True","False","0","False","True","True"
"ko","svg","tiff","True","True","to","True","False","0","False","True","True"
"ko","svg","tsv","True","True","to","True","False","0","False","True","True"
"ko","svg","txt","True","True","to","True","False","0","False","True","True"
"ko","svg","txz","True","True","to","True","False","0","False","True","True"
"ko","svg","wav","True","True","to","True","False","0","False","True","True"
"ko","svg","webm","True","True","to","True","False","0","False","True","True"
"ko","svg","webp","True","True","to","True","False","0","False","True","True"
"ko","svg","xlsx","True","True","to","True","False","0","False","True","True"
"ko","svg","zip","True","True","to","True","False","0","False","True","True"
"ko","tar","7z","True","True","to","True","False","0","False","True","True"
"ko","tar","aac","True","True","to","True","False","0","False","True","True"
"ko","tar","aiff","True","True","to","True","False","0","False","True","True"
"ko","tar","bmp","True","True","to","True","False","0","False","True","True"
"ko","tar","csv","True","True","to","True","False","0","False","True","True"
"ko","tar","docx","True","True","to","True","False","0","False","True","True"
"ko","tar","flac","True","True","to","True","False","0","False","True","True"
"ko","tar","gif","True","True","to","True","False","0","False","True","True"
"ko","tar","html","True","True","to","True","False","0","False","True","True"
"ko","tar","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tar","jpg","True","True","to","True","False","0","False","True","True"
"ko","tar","json","True","True","to","True","False","0","False","True","True"
"ko","tar","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tar","m4a","True","True","to","True","False","0","False","True","True"
"ko","tar","m4v","True","True","to","True","False","0","False","True","True"
"ko","tar","md","True","True","to","True","False","0","False","True","True"
"ko","tar","mkv","True","True","to","True","False","0","False","True","True"
"ko","tar","mov","True","True","to","True","False","0","False","True","True"
"ko","tar","mp3","True","True","to","True","False","0","False","True","True"
"ko","tar","mp4","True","True","to","True","False","0","False","True","True"
"ko","tar","ogg","True","True","to","True","False","0","False","True","True"
"ko","tar","opus","True","True","to","True","False","0","False","True","True"
"ko","tar","pdf","True","True","to","True","False","0","False","True","True"
"ko","tar","png","True","True","to","True","False","0","False","True","True"
"ko","tar","pptx","True","True","to","True","False","0","False","True","True"
"ko","tar","rar","True","True","to","True","False","0","False","True","True"
"ko","tar","rtf","True","True","to","True","False","0","False","True","True"
"ko","tar","svg","True","True","to","True","False","0","False","True","True"
"ko","tar","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","tar","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","tar","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","tar","tbz","True","True","to","True","False","0","False","True","True"
"ko","tar","tgz","True","True","to","True","False","0","False","True","True"
"ko","tar","tiff","True","True","to","True","False","0","False","True","True"
"ko","tar","tsv","True","True","to","True","False","0","False","True","True"
"ko","tar","txt","True","True","to","True","False","0","False","True","True"
"ko","tar","txz","True","True","to","True","False","0","False","True","True"
"ko","tar","wav","True","True","to","True","False","0","False","True","True"
"ko","tar","webm","True","True","to","True","False","0","False","True","True"
"ko","tar","webp","True","True","to","True","False","0","False","True","True"
"ko","tar","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tar","zip","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","7z","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","aac","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","aiff","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","bmp","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","csv","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","docx","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","flac","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","gif","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","html","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","jpg","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","json","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","m4a","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","m4v","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","md","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","mkv","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","mov","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","mp3","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","mp4","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","ogg","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","opus","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","pdf","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","png","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","pptx","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","rar","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","rtf","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","svg","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tar","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tar.gz","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tbz","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tgz","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tiff","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","tsv","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","txt","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","txz","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","wav","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","webm","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","webp","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tar.bz2","zip","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","7z","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","aac","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","aiff","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","bmp","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","csv","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","docx","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","flac","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","gif","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","html","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","jpg","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","json","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","m4a","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","m4v","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","md","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","mkv","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","mov","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","mp3","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","mp4","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","ogg","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","opus","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","pdf","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","png","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","pptx","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","rar","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","rtf","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","svg","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tar","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tar.bz2","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tar.xz","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tbz","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tgz","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tiff","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","tsv","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","txt","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","txz","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","wav","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","webm","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","webp","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","xlsx","True","True","to","True","False","0","False","True","True"
"ko","tar.gz","zip","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","7z","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","aac","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","aiff","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","bmp","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","csv","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","docx","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","flac","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","gif","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","html","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","jpeg","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","jpg","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","json","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","jsonl","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","m4a","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","m4v","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","md","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","mkv","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","mov","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","mp3","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","mp4","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","ogg","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","opus","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","pdf","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","png","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","pptx","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","rar","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","rtf","True","True","to","True","False","0","False","True","True"
"ko","tar.xz","svg","True","True","to","True","False","0","False","True","True"
